measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
32,"(0.3, 0.4, 0.3)",2,0,4,40.87,128,"[0.5377, 0.4104, 0.2628, 0.3992]","[0.8072, 0.801, 0.8519, 0.873]",2000
32,"(0.3, 0.4, 0.3)",2,0,5,51.1,160,"[0.4391, 0.4686, 0.2412, 0.5461, 0.3425]","[0.7726, 0.8403, 0.8496, 0.8745, 0.8808]",2001
32,"(0.3, 0.4, 0.3)",2,0,7,72.45,223,"[0.6131, 0.3981, 0.3558, 0.6421, 0.4418, 0.315, 0.3934]","[0.8381, 0.8456, 0.8551, 0.8726, 0.8707, 0.8809, 0.8899]",2002
32,"(0.3, 0.4, 0.3)",2,0,3,29.72,96,"[0.7091, 0.4601, 0.4449]","[0.8488, 0.8287, 0.8599]",2003
