measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.5, 0.2, 0.3)",2,2,2,20.45,128,"[0.6706, 0.7115]","[0.831, 0.8641]",2000
64,"(0.5, 0.2, 0.3)",2,2,3,31.28,192,"[0.7031, 0.6739, 0.5546]","[0.8549, 0.8634, 0.8665]",2001
64,"(0.5, 0.2, 0.3)",2,2,2,20.69,128,"[0.728, 0.6268]","[0.8637, 0.8714]",2002
64,"(0.5, 0.2, 0.3)",2,2,3,33.1,192,"[0.7204, 0.5884, 0.4445]","[0.8471, 0.8716, 0.8874]",2003
64,"(0.5, 0.2, 0.3)",2,2,5,54.16,320,"[0.6772, 0.7478, 0.5905, 0.4134, 0.1056]","[0.8659, 0.8753, 0.8784, 0.8867, 0.889]",2004
64,"(0.5, 0.2, 0.3)",2,2,5,54.29,320,"[0.6955, 0.6261, 0.5258, 0.4005, 0.0237]","[0.8484, 0.8526, 0.8758, 0.8786, 0.8821]",2005
