measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.5, 0.2, 0.3)",2,0,2,20.7,128,"[0.7301, 0.4865]","[0.8458, 0.8395]",2000
64,"(0.5, 0.2, 0.3)",2,0,3,31.8,192,"[0.6275, 0.6318, 0.3231]","[0.8246, 0.8633, 0.8626]",2001
64,"(0.5, 0.2, 0.3)",2,0,5,55.09,320,"[0.6435, 0.6235, 0.3485, 0.308, 0.2278]","[0.8417, 0.8388, 0.8619, 0.8729, 0.8637]",2002
