measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.5, 0.2, 0.3)",2,0,1,10.3,64,[0.7079],[0.8524],2000
64,"(0.5, 0.2, 0.3)",2,0,3,32.15,192,"[0.6933, 0.6236, 0.6079]","[0.8419, 0.8855, 0.8936]",2001
64,"(0.5, 0.2, 0.3)",2,0,4,43.14,256,"[0.6667, 0.7257, 0.4946, 0.2516]","[0.8554, 0.8702, 0.8907, 0.8884]",2002
