measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.3, 0.4, 0.3)",2,0,2,21.19,128,"[0.6067, 0.745]","[0.8456, 0.8706]",2015
64,"(0.3, 0.4, 0.3)",2,0,1,10.22,62,[0.7192],[0.8675],2016
64,"(0.3, 0.4, 0.3)",2,0,2,20.67,128,"[0.7414, 0.6491]","[0.8528, 0.8622]",2017
64,"(0.3, 0.4, 0.3)",2,0,2,20.42,127,"[0.6818, 0.7136]","[0.8414, 0.874]",2018
64,"(0.3, 0.4, 0.3)",2,0,2,20.47,126,"[0.763, 0.6728]","[0.8528, 0.8726]",2019
