measure_size,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.4, 0.3, 0.3)",64,4,0,3,11.17,192,"[0.1275, -0.0023, -0.0018]","[None, None, None]",2000
64,"(0.4, 0.3, 0.3)",64,4,0,7,28.62,448,"[0.3137, 0.1667, -0.0447, -0.2368, -0.1086, -0.134, -0.2019]","[None, None, None, None, None, None, None]",2001
64,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,"[0.4782, 0.2989]","[None, None]",2002
64,"(0.4, 0.3, 0.3)",64,4,0,7,28.71,448,"[0.3137, 0.1667, -0.0447, -0.2368, -0.1086, -0.134, -0.2019]","[None, None, None, None, None, None, None]",2003
