measure_size,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.4, 0.3, 0.3)",64,4,0,2,6.89,128,"[0.7264, 0.698]","[None, None]",2000
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.6767],[None],2001
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.7302],[None],2002
