measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.5, 0.2, 0.3)",2,0,1,10.49,64,[0.7245],[0.8568],2000
64,"(0.5, 0.2, 0.3)",2,0,2,20.59,128,"[0.6995, 0.588]","[0.8454, 0.8732]",2001
64,"(0.5, 0.2, 0.3)",2,0,3,31.52,192,"[0.6864, 0.7186, 0.6153]","[0.8579, 0.8731, 0.8949]",2002
64,"(0.5, 0.2, 0.3)",2,0,2,20.55,128,"[0.7246, 0.5266]","[0.8449, 0.873]",2003
64,"(0.5, 0.2, 0.3)",2,0,2,20.86,128,"[0.7115, 0.5099]","[0.8585, 0.8672]",2004
