scratch,encoder_freeze,measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,T_mc,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.24,64,0,[0.6755],[None],2007
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,1,[0.5511],[None],2008
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.18,64,0,[0.6332],[None],2009
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.18,64,0,[0.6518],[None],2010
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.3,64,1,[0.6559],[None],2011
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.35,64,0,[0.669],[None],2012
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.86,128,1,"[0.6486, 0.4461]","[None, None]",2013
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.34,64,0,[0.6988],[None],2014
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.88,128,0,"[0.575, 0.4367]","[None, None]",2015
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.27,64,0,[0.5965],[None],2016
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.24,64,0,[0.7447],[None],2017
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.77,128,1,"[0.6344, 0.573]","[None, None]",2018
False,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.33,64,0,[0.6239],[None],2019
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,4,14.34,256,0,"[0.741, 0.6371, 0.556, 0.477]","[None, None, None, None]",2000
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.7162, 0.6544]","[None, None]",2001
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.75],[None],2002
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,4,14.02,256,0,"[0.7361, 0.5762, 0.4183, 0.4002]","[None, None, None, None]",2003
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.62,128,0,"[0.8005, 0.7067]","[None, None]",2004
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.7487, 0.5855, 0.5049]","[None, None, None]",2005
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.7204],[None],2006
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.21,192,0,"[0.6931, 0.5706, 0.5213]","[None, None, None]",2007
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.6657],[None],2008
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.6,128,0,"[0.7364, 0.613]","[None, None]",2009
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.739],[None],2010
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.7538],[None],2011
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.7135, 0.6073, 0.4748]","[None, None, None]",2012
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,5,17.95,320,0,"[0.7756, 0.6411, 0.5379, 0.3986, 0.3623]","[None, None, None, None, None]",2013
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,4,13.95,256,0,"[0.7644, 0.6742, 0.5766, 0.4345]","[None, None, None, None]",2014
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.17,192,0,"[0.7062, 0.5708, 0.4906]","[None, None, None]",2015
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.67,128,0,"[0.7303, 0.5223]","[None, None]",2016
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.26,64,0,[0.7559],[None],2017
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.85,128,0,"[0.6777, 0.579]","[None, None]",2018
True,False,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.33,64,0,[0.731],[None],2019
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.87,128,0,"[0.755, 0.67]","[None, None]",2000
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.88,128,1,"[0.6963, 0.588]","[None, None]",2001
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.34,64,0,[0.7447],[None],2002
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,5,18.04,320,0,"[0.738, 0.6293, 0.5436, 0.5464, 0.4917]","[None, None, None, None, None]",2003
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.8028, 0.7294]","[None, None]",2004
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.7502],[None],2005
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.48,192,0,"[0.726, 0.655, 0.6389]","[None, None, None]",2006
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.67,128,0,"[0.6967, 0.6725]","[None, None]",2007
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.34,64,0,[0.6717],[None],2008
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.74,128,0,"[0.7402, 0.6247]","[None, None]",2009
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.65,128,0,"[0.74, 0.7009]","[None, None]",2010
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.22,64,0,[0.7594],[None],2011
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.16,192,0,"[0.7035, 0.6145, 0.5077]","[None, None, None]",2012
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,5,17.99,320,0,"[0.7778, 0.6545, 0.5835, 0.5622, 0.4994]","[None, None, None, None, None]",2013
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.65,128,0,"[0.7645, 0.6717]","[None, None]",2014
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,5,18.15,320,0,"[0.7168, 0.6202, 0.5244, 0.4473, 0.3774]","[None, None, None, None, None]",2015
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.21,192,0,"[0.7353, 0.6039, 0.4547]","[None, None, None]",2016
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.18,64,0,[0.7563],[None],2017
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.688, 0.6142, 0.5515]","[None, None, None]",2018
True,False,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.7336, 0.6854]","[None, None]",2019
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.7547, 0.6943, 0.613]","[None, None, None]",2000
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.72,128,0,"[0.6873, 0.6088]","[None, None]",2001
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[0.7482],[None],2002
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,8,31.66,512,0,"[0.7297, 0.6051, 0.5195, 0.4692, 0.4567, 0.4412, 0.4391, 0.4141]","[None, None, None, None, None, None, None, None]",2003
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.58,128,0,"[0.7937, 0.7156]","[None, None]",2004
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.21,64,0,[0.7381],[None],2005
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[0.7353],[None],2006
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,4,13.99,256,0,"[0.6971, 0.6632, 0.5754, 0.5092]","[None, None, None, None]",2007
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.6914],[None],2008
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.58,128,0,"[0.7225, 0.6394]","[None, None]",2009
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.7334, 0.7055]","[None, None]",2010
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.7612],[None],2011
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.22,192,0,"[0.6951, 0.6026, 0.5413]","[None, None, None]",2012
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,6,22.1,384,0,"[0.7694, 0.6738, 0.6036, 0.5605, 0.5135, 0.4524]","[None, None, None, None, None, None]",2013
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.6,128,0,"[0.7489, 0.6647]","[None, None]",2014
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,6,22.11,384,0,"[0.716, 0.6146, 0.5817, 0.4834, 0.4573, 0.4051]","[None, None, None, None, None, None]",2015
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.7469],[None],2016
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.21,64,0,[0.7474],[None],2017
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.84,128,0,"[0.674, 0.627]","[None, None]",2018
True,False,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.61,128,0,"[0.7366, 0.6997]","[None, None]",2019
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[-0.3102, -0.0232]","[None, None]",2000
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.3728],[None],2001
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.3376],[None],2002
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.29,192,0,"[0.1971, 0.1481, 0.1395]","[None, None, None]",2003
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.85,128,0,"[0.3334, 0.1435]","[None, None]",2004
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.86,128,0,"[0.35, 0.165]","[None, None]",2005
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.86,128,0,"[0.332, -0.0391]","[None, None]",2006
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.19,192,0,"[0.3666, -0.1105, -0.0529]","[None, None, None]",2007
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[-0.6147],[None],2008
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.65,128,0,"[0.0812, -0.1556]","[None, None]",2009
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.23,64,0,[0.0152],[None],2010
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.26,64,0,[0.197],[None],2011
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.62,128,0,"[0.4379, -0.4453]","[None, None]",2012
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.65,128,0,"[0.2382, 0.0043]","[None, None]",2013
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.24,192,0,"[0.3787, -0.007, 0.0739]","[None, None, None]",2014
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,7,26.61,448,0,"[-0.9694, -0.1493, -0.1027, -0.1169, -0.1126, -0.0377, -0.046]","[None, None, None, None, None, None, None]",2015
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.23,64,0,[-0.1152],[None],2016
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.79,128,0,"[0.3572, -0.4539]","[None, None]",2017
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.61,128,0,"[0.4051, 0.2556]","[None, None]",2018
True,False,64,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[-0.2179],[None],2019
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.24,192,0,"[0.3097, 0.2916, 0.2036]","[None, None, None]",2000
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.5205],[None],2001
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.5027],[None],2002
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.4139, 0.2554, 0.1995]","[None, None, None]",2003
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.67,128,0,"[0.5743, 0.3639]","[None, None]",2004
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[0.4882],[None],2005
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.72,128,0,"[0.5307, 0.3191]","[None, None]",2006
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,4,14.48,256,0,"[0.471, 0.1291, 0.1355, 0.0719]","[None, None, None, None]",2007
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.33,64,0,[0.3458],[None],2008
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.86,128,0,"[0.4731, 0.329]","[None, None]",2009
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[0.4127],[None],2010
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.2,64,0,[0.4836],[None],2011
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,5,18.56,320,0,"[0.5483, 0.2138, 0.1468, 0.1132, 0.1069]","[None, None, None, None, None]",2012
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.88,128,0,"[0.438, 0.1729]","[None, None]",2013
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.61,192,0,"[0.5309, 0.2371, 0.2218]","[None, None, None]",2014
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,7,26.71,448,0,"[0.1171, 0.0963, 0.1542, 0.0493, 0.0683, 0.0778, 0.0815]","[None, None, None, None, None, None, None]",2015
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.29,64,0,[0.3318],[None],2016
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.71,128,0,"[0.5831, 0.1805]","[None, None]",2017
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.64,128,0,"[0.4669, 0.3961]","[None, None]",2018
True,False,64,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.3,64,0,[0.3636],[None],2019
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.4,192,0,"[0.533, 0.4563, 0.308]","[None, None, None]",2000
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.5332],[None],2001
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.26,64,0,[0.5806],[None],2002
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.17,192,0,"[0.4943, 0.3771, 0.2392]","[None, None, None]",2003
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.14,192,0,"[0.629, 0.4998, 0.3269]","[None, None, None]",2004
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.26,64,0,[0.5314],[None],2005
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.65,128,0,"[0.5807, 0.4938]","[None, None]",2006
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.56,192,0,"[0.5076, 0.3296, 0.2559]","[None, None, None]",2007
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.34,64,0,[0.4758],[None],2008
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.86,128,0,"[0.5515, 0.493]","[None, None]",2009
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.3,64,0,[0.5381],[None],2010
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.574],[None],2011
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.5567, 0.3965]","[None, None]",2012
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,3,10.15,192,0,"[0.5096, 0.3467, 0.295]","[None, None, None]",2013
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,4,13.96,256,0,"[0.5657, 0.4244, 0.2882, 0.2489]","[None, None, None, None]",2014
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,6,22.16,384,0,"[0.4318, 0.2649, 0.2687, 0.1751, 0.1305, 0.1897]","[None, None, None, None, None, None]",2015
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.4916],[None],2016
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.61,128,0,"[0.6159, 0.492]","[None, None]",2017
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,6.59,128,0,"[0.4753, 0.4546]","[None, None]",2018
True,False,64,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,3.19,64,0,[0.5579],[None],2019
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.7021],[None],2000
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.5539],[None],2001
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.67,64,1,[0.6849],[None],2002
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.55,128,1,"[0.6229, 0.676]","[None, None]",2003
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6978],[None],2004
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6196],[None],2005
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6396],[None],2006
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,5,15.09,320,0,"[0.6024, 0.6551, 0.6034, 0.5549, 0.5096]","[None, None, None, None, None]",2007
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,1,[0.4358],[None],2008
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6266],[None],2009
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6573],[None],2010
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6197],[None],2011
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.5603],[None],2012
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.52,128,0,"[0.6696, 0.6231]","[None, None]",2013
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,3,8.53,192,0,"[0.6731, 0.5467, 0.3996]","[None, None, None]",2014
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.47,128,0,"[0.6476, 0.5944]","[None, None]",2015
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.46,128,1,"[0.5701, 0.548]","[None, None]",2016
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.75,64,0,[0.6794],[None],2017
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.81,128,0,"[0.5737, 0.5572]","[None, None]",2018
False,True,64,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.76,64,0,[0.5979],[None],2019
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.68,64,0,[0.7001],[None],2000
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.5547],[None],2001
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,1,[0.6803],[None],2002
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.46,128,1,"[0.6229, 0.6888]","[None, None]",2003
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6977],[None],2004
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6199],[None],2005
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6391],[None],2006
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,6,18.8,384,1,"[0.602, 0.6819, 0.6746, 0.6339, 0.6391, 0.6216]","[None, None, None, None, None, None]",2007
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.64,64,1,[0.4681],[None],2008
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6305],[None],2009
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.64,64,0,[0.6555],[None],2010
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.65,64,0,[0.6097],[None],2011
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.5746],[None],2012
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.51,128,0,"[0.6709, 0.6512]","[None, None]",2013
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.677],[None],2014
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.64,64,0,[0.6495],[None],2015
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,3,8.53,192,0,"[0.5898, 0.5356, 0.5543]","[None, None, None]",2016
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.69,64,0,[0.6779],[None],2017
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.47,128,0,"[0.5778, 0.5733]","[None, None]",2018
False,True,64,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6005],[None],2019
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.65,64,0,[0.6931],[None],2000
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.5535],[None],2001
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,1,[0.6738],[None],2002
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,2,5.51,128,1,"[0.6235, 0.6799]","[None, None]",2003
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.69,64,0,[0.6936],[None],2004
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6077],[None],2005
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.65,64,0,[0.6419],[None],2006
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,7,22.49,448,0,"[0.5994, 0.6914, 0.6754, 0.6572, 0.6821, 0.6472, 0.5928]","[None, None, None, None, None, None, None]",2007
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.65,64,1,[0.4839],[None],2008
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6275],[None],2009
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.63,64,0,[0.6409],[None],2010
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.6052],[None],2011
False,True,64,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",64,20,2,0,1,2.62,64,0,[0.5818],[None],2012
