,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_reg,lambda_pair,lambda_infonce,gamma,beta,noise_std,margin_scale,tau,tau_c,feature_predictor_lr,epochs,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
1189,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.07,[0.5608],[None],2009
1190,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.13,[0.4219],[None],2010
1191,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,1,4.06,[0.6003],[None],2011
1192,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.38,"[0.5131, 0.4787]","[None, None]",2012
1193,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.35,"[0.5406, 0.332]","[None, None]",2013
1194,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.63],[None],2014
1195,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,0,8.34,"[0.4509, 0.2868]","[None, None]",2015
1196,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.06,[0.4599],[None],2016
1197,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.6776],[None],2017
1198,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.34,"[0.5109, 0.3943]","[None, None]",2018
1199,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.5816],[None],2019
1200,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.04,[0.5269],[None],2000
1201,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.17,[0.5929],[None],2001
1202,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,1,4.11,[0.4451],[None],2002
1203,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,0,8.53,"[0.5351, 0.3974]","[None, None]",2003
1204,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.06,[0.6163],[None],2004
1205,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.4187],[None],2005
1206,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.1,[0.4944],[None],2006
1207,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.1,[0.5751],[None],2007
1208,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.4025],[None],2008
1209,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.12,[0.4042],[None],2009
1210,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.1672],[None],2010
1211,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.5487],[None],2011
1212,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,1,8.36,"[0.5545, 0.4578]","[None, None]",2012
1213,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,1,8.37,"[0.4642, 0.2012]","[None, None]",2013
1214,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.581],[None],2014
1215,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,0,8.36,"[0.2219, 0.1896]","[None, None]",2015
1216,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.4209],[None],2016
1217,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.6495],[None],2017
1218,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,1,8.37,"[0.521, 0.3055]","[None, None]",2018
1219,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5269],[None],2019
1220,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.5516],[None],2000
1221,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.5592],[None],2001
1222,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,1,4.05,[0.5075],[None],2002
1223,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,2,128,1,8.37,"[0.4943, 0.5093]","[None, None]",2003
1224,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.6252],[None],2004
1225,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.11,[0.4662],[None],2005
1226,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.13,[0.5022],[None],2006
1227,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.5753],[None],2007
1228,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,1,4.08,[0.3313],[None],2008
1229,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.06,[0.4726],[None],2009
1230,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.1593],[None],2010
1231,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,1,4.05,[0.5597],[None],2011
1232,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,2,128,1,8.36,"[0.4656, 0.449]","[None, None]",2012
1233,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,2,128,1,8.36,"[0.445, 0.2655]","[None, None]",2013
1234,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.15,[0.5938],[None],2014
1235,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,2,128,0,8.52,"[0.3176, 0.1925]","[None, None]",2015
1236,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.16,[0.4037],[None],2016
1237,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.6396],[None],2017
1238,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,2,128,1,8.47,"[0.4551, 0.3302]","[None, None]",2018
1239,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.001,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.5243],[None],2019
1240,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.08,[0.5048],[None],2000
1241,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5815],[None],2001
1242,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.4184],[None],2002
1243,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.35,"[0.5149, 0.4083]","[None, None]",2003
1244,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.6024],[None],2004
1245,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.04,[0.396],[None],2005
1246,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.06,[0.4692],[None],2006
1247,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5626],[None],2007
1248,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.3791],[None],2008
1249,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.3744],[None],2009
1250,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.116],[None],2010
1251,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.5283],[None],2011
1252,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,1,8.36,"[0.5399, 0.4366]","[None, None]",2012
1253,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,1,8.37,"[0.4417, 0.175]","[None, None]",2013
1254,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5626],[None],2014
1255,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.36,"[0.1902, 0.1563]","[None, None]",2015
1256,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.3964],[None],2016
1257,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.06,[0.6323],[None],2017
1258,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5016],[None],2018
1259,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.06,[0.5034],[None],2019
1260,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.12,[0.5258],[None],2000
1261,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.09,[0.545],[None],2001
1262,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,1,4.19,[0.4787],[None],2002
1263,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.63,"[0.4702, 0.4371]","[None, None]",2003
1264,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.6068],[None],2004
1265,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.06,[0.4385],[None],2005
1266,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.17,[0.4709],[None],2006
1267,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.23,[0.554],[None],2007
1268,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,1,4.11,[0.3036],[None],2008
1269,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.4427],[None],2009
1270,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.06,[0.0929],[None],2010
1271,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,1,4.04,[0.542],[None],2011
1272,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.36,"[0.4476, 0.3974]","[None, None]",2012
1273,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.46,"[0.4276, 0.232]","[None, None]",2013
1274,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.05,[0.5732],[None],2014
1275,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,0,8.33,"[0.292, 0.2397]","[None, None]",2015
1276,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.3687],[None],2016
1277,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.6198],[None],2017
1278,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,2,128,1,8.34,"[0.4307, 0.2827]","[None, None]",2018
1279,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.3,0.01,0.01,0.001,0.3,0.1,,0.0,1000,1,64,0,4.04,[0.4992],[None],2019
1280,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.04,[0.7115],[None],2000
1281,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.04,[0.5822],[None],2001
1282,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,1,4.05,[0.6933],[None],2002
1283,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,2,128,1,8.35,"[0.6642, 0.7096]","[None, None]",2003
1284,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.04,[0.7107],[None],2004
1285,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.16,[0.6501],[None],2005
1286,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.21,[0.6643],[None],2006
1287,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.19,[0.6264],[None],2007
1288,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,1,4.19,[0.4995],[None],2008
1289,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.2,[0.6422],[None],2009
1290,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.01,0.01,0.001,0.001,0.3,0.05,,0.0,1000,1,64,0,4.22,[0.6519],[None],2010
