scratch,encoder_freeze,measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,T_mc,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.3,48,0,[0.6268],[None],2007
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.25,48,0,[0.5661],[None],2008
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.51,48,0,[0.571],[None],2009
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.64,96,1,"[0.5984, 0.385]","[None, None]",2010
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.9,96,1,"[0.4572, 0.2232]","[None, None]",2011
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.36,48,0,[0.5661],[None],2012
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.81,96,0,"[0.5686, 0.3551]","[None, None]",2013
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.29,48,0,[0.5374],[None],2014
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.17,48,0,[0.6082],[None],2015
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,7.75,96,1,"[0.507, 0.3457]","[None, None]",2016
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.79,96,0,"[0.6696, 0.3606]","[None, None]",2017
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.62,96,0,"[0.4866, 0.2953]","[None, None]",2018
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.58,96,1,"[0.6014, 0.3954]","[None, None]",2019
