,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_reg,lambda_pair,lambda_infonce,gamma,beta,noise_std,margin_scale,tau,tau_c,feature_predictor_lr,epochs,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
51,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.96,"[0.6536, 0.6837, 0.6642, 0.6957]","[None, None, None, None]",2011
52,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,9.01,"[0.6314, 0.6139]","[None, None]",2012
53,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.28,"[0.5561, 0.6512, 0.6564]","[None, None, None]",2013
54,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.18,"[0.586, 0.6898, 0.6666, 0.6798]","[None, None, None, None]",2014
55,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,23.09,"[0.6037, 0.6927, 0.672, 0.6831, 0.6848]","[None, None, None, None, None]",2015
56,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[0.5852, 0.6807]","[None, None]",2016
57,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.42,"[0.5558, 0.6534]","[None, None]",2017
58,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.07,"[0.6077, 0.5958, 0.6094, 0.6517]","[None, None, None, None]",2018
59,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.5,"[0.6042, 0.679]","[None, None]",2019
60,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.74,"[0.5654, 0.5782, 0.5893, 0.6757]","[None, None, None, None]",2000
61,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.13,[0.5441],[None],2001
62,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[0.6296, 0.6202]","[None, None]",2002
63,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.06,"[0.6122, 0.6824, 0.6659]","[None, None, None]",2003
64,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,23.35,"[0.5158, 0.6385, 0.6437, 0.659, 0.6957]","[None, None, None, None, None]",2004
65,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.15,"[0.6673, 0.6834, 0.6884]","[None, None, None]",2005
66,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.69,"[0.5854, 0.6564]","[None, None]",2006
67,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.17,"[0.4441, 0.7022, 0.6945, 0.7135]","[None, None, None, None]",2007
68,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.55,"[0.6107, 0.607]","[None, None]",2008
69,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.6,"[0.6441, 0.6609]","[None, None]",2009
70,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.0,"[0.5282, 0.6491, 0.6814]","[None, None, None]",2010
