measure_size,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,4,10.98,256,"[0.4427, 0.4982, 0.4578, 0.5114]",[],2000
64,3,8.14,192,"[0.5591, 0.5858, 0.6027]",[],2001
64,5,13.86,320,"[0.6056, 0.4273, 0.6152, 0.6004, 0.6421]",[],2002
64,4,10.91,256,"[0.585, 0.5344, 0.5686, 0.6298]",[],2003
64,2,5.43,128,"[0.4733, 0.4669]",[],2004
64,3,8.16,192,"[0.3834, 0.4703, 0.4097]",[],2005
64,3,8.21,192,"[0.5903, 0.5697, 0.487]",[],2006
64,3,8.27,192,"[0.4973, 0.4858, 0.4104]",[],2007
