measure_size,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,5,13.76,320,"[0.4396, 0.5215, 0.5037, 0.5415, 0.5412]",[],2000
64,3,8.13,192,"[0.5594, 0.5619, 0.5568]",[],2001
64,4,10.95,256,"[0.6083, 0.6292, 0.6032, 0.5223]",[],2002
64,4,10.87,256,"[0.5543, 0.4471, 0.5774, 0.605]",[],2003
64,3,8.14,192,"[0.4393, 0.5694, 0.5766]",[],2004
64,3,8.18,192,"[0.3571, 0.5446, 0.3942]",[],2005
64,2,5.51,128,"[0.536, 0.2424]",[],2006
64,3,8.18,192,"[0.4582, 0.5371, 0.557]",[],2007
