measure_size,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,1,5.82,64,[0.4778],[0.8111],2000
64,1,5.75,64,[0.5387],[0.8146],2001
64,1,5.75,64,[0.5975],[0.8155],2002
64,1,5.71,64,[0.5756],[0.8339],2003
64,1,5.69,64,[0.4721],[0.8075],2004
