measure_size,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.4, 0.3, 0.3)",64,4,0,5,19.82,320,"[0.5134, 0.4812, 0.4116, 0.3818, 0.4154]","[None, None, None, None, None]",2000
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.34,64,[0.2827],[None],2001
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.46,64,[0.6542],[None],2002
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.34,64,[0.6932],[None],2003
64,"(0.4, 0.3, 0.3)",64,4,0,3,11.1,192,"[0.2365, 0.3095, 0.3536]","[None, None, None]",2004
64,"(0.4, 0.3, 0.3)",64,4,0,2,7.26,128,"[0.5142, 0.4841]","[None, None]",2005
64,"(0.4, 0.3, 0.3)",64,4,0,2,6.99,128,"[0.3614, 0.561]","[None, None]",2006
64,"(0.4, 0.3, 0.3)",64,4,0,3,10.71,192,"[0.3993, 0.3845, 0.5086]","[None, None, None]",2007
