measure_size,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.4, 0.3, 0.3)",64,4,0,3,15.7,192,"[0.4783, 0.5009, 0.3717]","[None, None, None]",2000
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.38,128,"[0.4611, 0.5124]","[None, None]",2001
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.79,64,[0.6598],[None],2002
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.58,128,"[0.7052, 0.6428]","[None, None]",2003
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.43,128,"[0.3949, 0.5129]","[None, None]",2004
