measure_size,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
64,"(0.4, 0.3, 0.3)",64,4,0,3,15.78,192,"[0.4783, 0.5009, 0.3717]","[None, None, None]",2000
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.54,128,"[0.4611, 0.5124]","[None, None]",2001
64,"(0.4, 0.3, 0.3)",64,4,0,1,3.78,64,[0.6598],[None],2002
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.45,128,"[0.7052, 0.6428]","[None, None]",2003
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.44,128,"[0.3949, 0.5129]","[None, None]",2004
64,"(0.4, 0.3, 0.3)",64,4,0,3,15.74,192,"[0.6097, 0.5297, 0.5262]","[None, None, None]",2005
64,"(0.4, 0.3, 0.3)",64,4,0,2,9.39,128,"[0.3061, 0.546]","[None, None]",2006
64,"(0.4, 0.3, 0.3)",64,4,0,4,22.98,256,"[0.4745, 0.5165, 0.5673, 0.5684]","[None, None, None, None]",2007
