measure_size,weights,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed
32,"(0.5, 0.2, 0.3)",2,2,7,72.37,224,"[0.4793, 0.6555, 0.7442, 0.6571, 0.4409, 0.3985, 0.4338]","[0.7865, 0.8393, 0.8589, 0.8684, 0.8773, 0.8726, 0.8754]",2000
